Zone,1,2,3,4
t305,120.14155074853208,122.56862368339263,117.76252676469171,120.14167501427293
t306,327.1123002078746,333.720604359281,320.63482427215416,327.11241886335506
t307,327.1175386598704,333.7259240686761,320.6399634386235,327.1176394099258
t308,286.72814570728207,292.5205866465408,281.0503599211973,286.7282367673683
t309,286.72758969722014,292.52002509644046,281.04981384232127,286.7276767008335
t310,286.7279512352638,292.5203905885271,281.0501683447382,286.72803589301606
t311,327.12265113518964,333.7311431263945,320.6449724187921,327.1227377951518
t312,327.12270514792385,333.7311962293582,320.64502559741703,327.1227935845458
t313,286.72947627471063,292.5219384754971,281.0516644696047,286.7295630013858
t314,286.7278996598021,292.52033316931966,281.0501189518423,286.72798696514843
t315,286.7276680034849,292.5201010792584,281.04989149453723,286.7277554139657
t316,286.7274095957007,292.51984318498455,281.049637643301,286.72749749502464
t317,286.72594760698166,292.5183575144003,281.048204022371,286.7260338180707
t318,286.65823434279275,292.44928046052553,280.9818310801795,286.65831903363176
t319,129.4190008430125,132.03349066888376,126.8562487794441,129.41908286988323
t320,120.14299858110489,122.57002787246846,117.76396405268154,120.14306454183115
t321,120.13063604260317,120.14523394137149,117.7600989886941,120.1388704682474
t322,-677239.3234743039,-677239.3234543718,-677239.323482718,-677239.3234517347
t323,-677239.3366162786,-677239.3365967438,-677239.3366242284,-677239.3365920377
t324,-677239.3366997958,-677239.3366793349,-677239.3367079897,-677239.3366741345
t325,-677239.3366563168,-677239.3366339441,-677239.3366651324,-677239.3366281287
t326,-677239.3363382029,-677239.3363136842,-677239.3363477536,-677239.3363075345
